ID,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
A114309,2010-04-11 07:01:51 UTC,-73.983476,40.749647,-74.000597,40.720937,1
A114310,2010-04-20 18:38:46 UTC,-73.953662,40.790778,-73.966196,40.752928,1
A114311,2010-04-19 23:50:09 UTC,-73.913272,40.766064,-73.930262,40.770481,1
A114312,2010-04-16 15:05:04 UTC,-73.872497,40.774158,-73.989336,40.701803,1
A114313,2010-04-16 18:41:45 UTC,-73.967273,40.752264,-73.953702,40.771765,1
A114314,2010-04-21 08:20:13 UTC,-73.939645,40.79424,-73.968648,40.762243,1
A114315,2010-04-23 18:57:36 UTC,-73.863216,40.770199,-73.99989,40.742157,1
A114316,2010-04-18 20:48:52 UTC,-74.001001,40.721083,-73.992314,40.728981,1
A114317,2010-04-18 22:18:11 UTC,-73.987108,40.76027,-73.990243,40.725047,1
A114318,2010-04-21 10:00:02 UTC,-73.972045,40.752741,-73.991676,40.737688,1
A114319,2010-04-11 19:53:20 UTC,-73.98786,40.736404,-73.980577,40.74332,1
A114320,2010-04-17 12:42:36 UTC,-73.978971,40.752699,-73.98072,40.745123,1
A114321,2010-04-15 21:10:29 UTC,-73.95668,40.771435,-73.969251,40.753937,1
A114322,2010-04-23 12:42:14 UTC,-73.978574,40.761404,-73.978274,40.745469,1
A114323,2010-04-24 01:00:48 UTC,-73.963374,40.809058,-73.989039,40.734273,1
A114324,2010-04-16 20:39:40 UTC,-73.988004,40.738019,-73.980266,40.737663,1
A114325,2010-04-17 21:35:02 UTC,-73.98424,40.729122,-73.993076,40.69721,2
A114326,2010-04-14 16:36:27 UTC,-73.985015,40.74803,-74.001032,40.729271,1
A114327,2010-04-21 04:56:13 UTC,-73.975939,40.76555,-73.871425,40.756921,2
A114328,2010-04-19 09:21:43 UTC,-73.990172,40.719303,-73.975936,40.748503,1
A114329,2010-04-16 12:15:03 UTC,-73.968112,40.800492,-73.962477,40.80483,2
A114330,2010-04-11 05:01:04 UTC,-73.972376,40.758255,-74.00766,40.715188,2
A114331,2010-04-21 13:28:15 UTC,-73.97888,40.76679,-73.986217,40.755502,1
A114332,2010-04-18 00:06:29 UTC,-73.952553,40.776597,-73.997569,40.714169,1
A114333,2010-04-12 15:33:19 UTC,-73.992908,40.74761,-73.870238,40.773104,1
A114334,2010-04-22 16:35:42 UTC,-73.976103,40.763242,-73.991383,40.750548,1
A114335,2010-04-20 08:44:11 UTC,-74.014068,40.708037,-74.007592,40.726059,1
A114336,2010-04-24 20:31:43 UTC,-73.981626,40.773475,-73.963335,40.758478,1
A114337,2010-04-19 00:41:38 UTC,-73.999521,40.733516,-73.9671,40.798366,1
A114338,2010-04-20 05:55:01 UTC,-73.77669,40.645259,-73.843203,40.684707,1
A114339,2010-04-24 08:42:48 UTC,-74.001852,40.72624,-73.997883,40.729437,1
A114340,2010-04-15 22:00:42 UTC,-73.983976,40.760519,-73.964603,40.767132,1
A114341,2010-04-12 03:39:18 UTC,-74.008199,40.737697,-73.991281,40.735905,1
A114342,2010-04-12 16:40:18 UTC,-73.972423,40.794168,-73.953752,40.781847,1
A114343,2010-04-18 01:27:07 UTC,-73.970584,40.751698,-73.985703,40.772952,2
A114344,2010-04-16 02:00:52 UTC,-74.0052,40.719757,-73.970357,40.68562,1
A114345,2010-04-14 17:25:49 UTC,-73.975235,40.758274,-73.992234,40.762533,1
A114346,2010-04-18 13:33:36 UTC,-73.990022,40.737326,-73.996608,40.725611,1
A114347,2010-04-16 04:23:51 UTC,-73.981835,40.762429,-73.998467,40.740784,1
A114348,2010-04-16 15:16:43 UTC,-74.005164,40.720625,-73.974699,40.764317,1
A114349,2010-04-22 10:15:03 UTC,-73.978513,40.763626,-73.991751,40.749696,1
A114350,2010-04-20 15:13:41 UTC,-73.954458,40.784109,-73.982537,40.765131,1
A114351,2010-04-19 08:58:04 UTC,-73.957974,40.782244,-73.973352,40.790074,1
A114352,2010-04-11 16:03:00 UTC,-73.983622,40.748583,-73.982733,40.738627,1
A114353,2010-04-19 18:08:42 UTC,-74.002436,40.708825,-73.993486,40.718118,1
A114354,2010-04-24 00:49:00 UTC,-74.004895,40.718877,-73.98093,40.725473,1
A114355,2010-04-11 19:11:26 UTC,-74.001678,40.735373,-73.978132,40.746913,1
A114356,2010-04-16 22:53:32 UTC,-73.951306,40.775821,-73.967568,40.800753,1
A114357,2010-04-15 22:19:03 UTC,-73.993854,40.7416,-73.979585,40.763771,1
A114358,2010-04-15 13:43:12 UTC,-73.986978,40.740726,-73.995242,40.749701,1
A114359,2010-04-23 20:53:27 UTC,-73.977789,40.758617,-73.977274,40.752651,1
A114360,2010-04-13 18:54:25 UTC,-73.972648,40.752391,-73.992328,40.730666,1
A114361,2010-04-15 22:58:06 UTC,-73.991553,40.726928,-73.998893,40.734061,1
A114362,2010-04-16 01:54:33 UTC,-73.977941,40.745951,-73.995067,40.740851,2
A114363,2010-04-23 18:11:23 UTC,-73.968341,40.761903,-73.972662,40.755677,1
A114364,2010-04-16 18:42:47 UTC,-74.007444,40.716427,-73.982237,40.769166,1
A114365,2010-04-14 15:13:33 UTC,-73.957602,40.779639,-73.969672,40.763325,1
A114366,2010-04-22 06:20:52 UTC,-74.007698,40.732236,-74.002093,40.737732,1
A114367,2010-04-15 20:54:10 UTC,-73.987343,40.747993,-73.99651,40.758289,2
A114368,2010-04-18 22:10:00 UTC,-74.007257,40.743218,-73.993187,40.752367,2
A114369,2010-04-19 21:32:15 UTC,-74.009418,40.713027,-73.978567,40.761673,1
A114370,2010-04-24 01:25:23 UTC,-73.988855,40.769255,-73.914025,40.703591,3
A114371,2010-04-13 15:24:42 UTC,-73.982013,40.691253,-73.776366,40.645378,1
A114372,2010-04-17 23:46:53 UTC,-73.983207,40.766252,-73.982338,40.727827,2
A114373,2010-04-12 02:49:05 UTC,-73.972427,40.755989,-73.976886,40.746883,1
A114374,2010-04-17 00:02:30 UTC,-73.977792,40.737192,-73.988663,40.747784,1
A114375,2010-04-21 10:29:44 UTC,-73.983111,40.768777,-73.986991,40.754696,4
A114376,2010-04-17 12:04:31 UTC,-73.972049,40.745583,-73.978455,40.753945,1
A114377,2010-04-19 08:42:45 UTC,-73.982568,40.767198,-73.955636,40.776407,1
A114378,2010-04-21 07:16:33 UTC,-73.99178,40.750164,-73.978454,40.752726,1
A114379,2010-04-23 21:02:00 UTC,-73.9916,40.732638,-73.93948,40.82435,1
A114380,2010-04-22 08:01:22 UTC,-73.870859,40.773809,-73.981161,40.759525,2
A114381,2010-04-23 12:16:16 UTC,-73.970267,40.757162,-73.958078,40.783229,1
A114382,2010-04-16 18:31:28 UTC,-73.972703,40.764638,-73.988554,40.729732,1
A114383,2010-04-14 12:34:15 UTC,-73.982523,40.767426,-73.9825,40.76449,1
A114384,2010-04-23 19:58:34 UTC,-73.98063,40.742708,-73.991801,40.726742,1
A114385,2010-04-14 09:25:18 UTC,-73.968087,40.765386,-73.958125,40.764731,1
A114386,2010-04-22 09:17:59 UTC,-73.965028,40.765805,-73.953918,40.767097,1
A114387,2010-04-14 10:01:37 UTC,-73.964926,40.763924,-73.983721,40.769577,1
A114388,2010-04-17 14:27:05 UTC,-73.790426,40.643839,-73.831349,40.759796,1
A114389,2010-04-13 16:33:36 UTC,-73.974056,40.788944,-73.974187,40.783865,1
A114390,2010-04-15 07:17:13 UTC,-73.952071,40.786438,-73.942138,40.842102,1
A114391,2010-04-16 01:45:09 UTC,-73.934634,40.712781,-73.943509,40.69535,1
A114392,2010-04-21 07:31:32 UTC,-73.979579,40.766399,-73.950094,40.768704,2
A114393,2010-04-18 13:49:30 UTC,-73.954207,40.781493,-73.967823,40.762856,1
A114394,2010-04-11 23:34:34 UTC,-73.985563,40.758907,-74.007638,40.74082,4
A114395,2010-04-23 14:10:53 UTC,-73.970935,40.75547,-73.885453,40.773158,1
A114396,2010-04-21 12:46:11 UTC,-73.991474,40.750095,-74.011763,40.705033,1
A114397,2010-04-13 11:33:00 UTC,-73.990892,40.734142,-73.996122,40.729722,1
A114398,2010-04-20 10:11:35 UTC,-73.990086,40.739123,-73.973277,40.753056,1
A114399,2010-04-13 16:54:31 UTC,-73.981633,40.732641,-73.978337,40.749568,1
A114400,2010-04-16 09:46:20 UTC,-73.980907,40.764363,-73.981504,40.758742,1
A114401,2010-04-23 03:40:00 UTC,-73.977185,40.763553,-73.977188,40.760077,1
A114402,2010-04-16 13:02:51 UTC,-73.994831,40.74011,-73.995393,40.733369,1
A114403,2010-04-17 14:52:50 UTC,-74.001074,40.736837,-74.005756,40.737652,1
A114404,2010-04-24 20:41:09 UTC,-74.009926,40.735206,-73.971915,40.744713,1
A114405,2010-04-15 17:15:10 UTC,-73.970311,40.75689,-73.958703,40.771223,1
A114406,2010-04-14 20:28:53 UTC,-73.984164,40.754923,-73.985599,40.778289,1
A114407,2010-04-21 09:27:25 UTC,-73.953654,40.779338,-73.971139,40.759654,1
A114408,2010-04-12 03:35:45 UTC,-74.008654,40.726029,-73.994681,40.718581,2
A114409,2010-04-13 17:06:19 UTC,-73.993052,40.692887,-73.977346,40.760029,1
A114410,2010-04-14 03:15:18 UTC,-73.96936,40.757555,-73.940104,40.751164,1
A114411,2010-04-12 00:42:14 UTC,-73.976794,40.780058,-73.97473,40.753186,1
A114412,2010-04-19 18:19:11 UTC,-73.996593,40.74271,-73.990499,40.728867,1
A114413,2010-04-15 18:44:56 UTC,-73.987039,40.759552,-73.861599,40.768291,1
A114414,2010-04-14 20:14:48 UTC,-73.963915,40.768217,-73.980464,40.735183,1
A114415,2010-04-11 19:57:00 UTC,-73.972783,40.764555,-73.95512,40.778825,1
A114416,2010-04-19 00:30:30 UTC,-73.972923,40.678001,-73.982381,40.742746,1
A114417,2010-04-16 01:37:51 UTC,-73.958904,40.768033,-73.907751,40.766063,1
A114418,2010-04-15 11:16:19 UTC,-73.990744,40.745735,-73.978261,40.762919,1
A114419,2010-04-24 22:50:41 UTC,-74.005893,40.740259,-74.008736,40.719933,2
A114420,2010-04-19 06:12:37 UTC,-73.979821,40.786365,-73.981065,40.774533,1
A114421,2010-04-22 06:44:53 UTC,-73.958332,40.779061,-73.953507,40.766595,1
A114422,2010-04-18 06:32:44 UTC,-74.008379,40.721443,-73.992018,40.744128,1
A114423,2010-04-17 10:10:59 UTC,-73.95027,40.783744,-73.95227,40.777377,4
A114424,2010-04-17 23:00:00 UTC,-73.951063,40.782848,-73.989548,40.762602,1
A114425,2010-04-16 01:59:55 UTC,-73.978192,40.762146,-73.947555,40.725058,1
A114426,2010-04-23 00:34:00 UTC,-73.98849,40.734765,-73.985052,40.728097,1
A114427,2010-04-13 09:36:44 UTC,-73.956922,40.783073,-73.951691,40.790473,2
A114428,2010-04-22 20:44:34 UTC,-73.956168,40.78469,-73.957368,40.775108,2
A114429,2010-04-19 18:43:32 UTC,-73.978804,40.772242,-73.979642,40.765461,1
A114430,2010-04-20 12:16:28 UTC,-73.965625,40.754357,-73.972351,40.786602,1
A114431,2010-04-23 19:19:30 UTC,-73.953018,40.786237,-73.980639,40.748944,2
A114432,2010-04-24 17:52:29 UTC,-73.962245,40.779123,-73.987036,40.76036,2
A114433,2010-04-18 20:26:00 UTC,-73.984437,40.761918,-73.973535,40.783682,1
A114434,2010-04-20 17:06:26 UTC,-74.00615,40.7169,-73.995432,40.721683,1
A114435,2010-04-24 17:38:20 UTC,-73.867084,40.780696,-73.864408,40.783121,1
A114436,2010-04-18 11:35:46 UTC,-74.007499,40.705025,-73.990832,40.751175,2
A114437,2010-04-17 13:54:23 UTC,-73.979548,40.730118,-73.977957,40.750982,1
A114438,2010-04-21 17:50:33 UTC,-73.994604,40.750454,-73.974986,40.780185,3
A114439,2010-04-25 03:10:27 UTC,-73.98346,40.726203,-73.994626,40.732385,1
A114440,2010-04-17 13:23:19 UTC,-73.96955,40.801013,-73.974919,40.790616,1
A114441,2010-04-24 23:01:23 UTC,-73.964821,40.791554,-73.986307,40.77049,1
A114442,2010-04-22 10:02:59 UTC,-73.950385,40.775401,-73.973781,40.763285,1
A114443,2010-04-23 12:03:53 UTC,-73.997599,40.724132,-74.006046,40.734972,1
A114444,2010-04-19 23:03:02 UTC,-73.995958,40.726229,-73.964884,40.70809,1
A114445,2010-04-14 17:16:17 UTC,-73.997307,40.721446,-73.979687,40.724405,1
A114446,2010-04-16 12:00:01 UTC,-73.975937,40.753436,-73.978652,40.766766,2
A114447,2010-04-17 23:00:46 UTC,-74.000998,40.731899,-73.98763,40.725634,3
A114448,2010-04-11 15:41:13 UTC,-73.994299,40.740981,-73.982297,40.755715,1
A114449,2010-04-19 12:12:08 UTC,-74.007674,40.733375,-73.993232,40.729786,1
A114450,2010-04-15 15:25:17 UTC,-73.977338,40.75879,-73.97981,40.753817,1
A114451,2010-04-16 17:41:28 UTC,-73.969903,40.758604,-73.971438,40.744646,1
A114452,2010-04-23 13:03:38 UTC,-74.000214,40.737742,-73.990988,40.718293,1
A114453,2010-04-17 09:02:55 UTC,-73.987911,40.779546,-73.985922,40.761428,1
A114454,2010-04-14 17:27:25 UTC,-73.985581,40.770422,-73.985832,40.755468,1
A114455,2010-04-23 13:06:49 UTC,-73.98041,40.745864,-73.987717,40.754885,1
A114456,2010-04-15 22:26:08 UTC,-73.980592,40.72163,-73.991884,40.72574,1
A114457,2010-04-20 13:30:06 UTC,-73.983989,40.774917,-73.978466,40.783018,2
A114458,2010-04-11 23:14:45 UTC,-73.782033,40.644787,-73.840524,40.679155,1
A114459,2010-04-13 09:27:24 UTC,-74.001965,40.740543,-73.994217,40.735513,1
A114460,2010-04-19 11:58:23 UTC,-73.970087,40.756913,-73.977987,40.757647,1
A114461,2010-04-21 06:11:03 UTC,-73.964932,40.755751,-73.950847,40.774856,1
A114462,2010-04-14 14:37:06 UTC,-73.9836,40.754989,-73.996866,40.737356,1
A114463,2010-04-21 21:08:38 UTC,-73.976942,40.751888,-74.017196,40.711394,1
A114464,2010-04-24 09:41:56 UTC,-73.96027,40.819587,-73.960471,40.816498,1
A114465,2010-04-15 22:05:06 UTC,-74.008047,40.745535,-74.013732,40.706933,1
A114466,2010-04-19 04:35:07 UTC,-73.984674,40.728622,-73.960496,40.691337,1
A114467,2010-04-17 15:15:15 UTC,-73.989786,40.762326,-73.994421,40.756077,1
A114468,2010-04-17 20:18:03 UTC,-73.988738,40.748364,-73.991971,40.770575,2
A114469,2010-04-12 09:15:44 UTC,-73.959481,40.775109,-73.95497,40.765768,1
A114470,2010-04-15 15:03:07 UTC,-74.000099,40.717864,-73.984448,40.749238,3
A114471,2010-04-14 16:42:33 UTC,-73.980296,40.780706,-73.970125,40.768173,1
A114472,2010-04-24 15:51:19 UTC,-73.97002,40.758132,-73.976151,40.753193,1
A114473,2010-04-18 12:51:09 UTC,-73.98865,40.723194,-73.996718,40.715248,2
A114474,2010-04-14 10:45:24 UTC,-73.986578,40.740029,-74.002264,40.725452,2
A114475,2010-04-23 20:38:31 UTC,-73.981797,40.744209,-74.002685,40.728353,1
A114476,2010-04-12 19:58:26 UTC,-73.776754,40.645371,-73.752446,40.747923,2
A114477,2010-04-19 02:44:48 UTC,-73.988148,40.749464,-73.981847,40.758379,2
A114478,2010-04-19 11:37:59 UTC,-73.998869,40.746049,-73.982776,40.742726,1
A114479,2010-04-21 22:47:19 UTC,-73.874446,40.773951,-73.971643,40.755672,2
A114480,2010-04-11 14:14:15 UTC,-74.00186,40.745948,-74.010406,40.71902,1
A114481,2010-04-15 19:39:28 UTC,-73.985076,40.759942,-74.003683,40.74761,1
A114482,2010-04-14 07:27:22 UTC,-73.978133,40.764115,-73.861373,40.768082,1
A114483,2010-04-19 18:24:21 UTC,-73.973392,40.789949,-73.982272,40.765899,1
A114484,2010-04-12 20:57:01 UTC,-73.874704,40.77403,-73.987637,40.748318,1
A114485,2010-04-20 14:46:51 UTC,-73.983536,40.756228,-73.96785,40.790563,1
A114486,2010-04-22 09:49:20 UTC,-73.967326,40.766487,-73.975499,40.763832,1
A114487,2010-04-22 09:41:11 UTC,-74.000472,40.67763,-73.988132,40.737774,1
A114488,2010-04-15 19:32:24 UTC,-73.993349,40.753089,-73.99103,40.758864,2
A114489,2010-04-23 00:55:27 UTC,-73.997906,40.741038,-73.993082,40.725433,1
A114490,2010-04-22 11:55:12 UTC,-73.985377,40.741499,-73.977938,40.75176,1
A114491,2010-04-19 22:19:33 UTC,-73.987881,40.765079,-73.996792,40.757535,1
A114492,2010-04-23 19:11:15 UTC,-73.96979,40.789878,-73.952734,40.779546,3
A114493,2010-04-13 08:40:10 UTC,-73.987,40.765889,-73.9804,40.757808,1
A114494,2010-04-17 18:35:26 UTC,-73.992789,40.693659,-73.983723,40.677701,2
A114495,2010-04-12 19:15:19 UTC,-73.977125,40.747517,-73.973763,40.761687,1
A114496,2010-04-19 18:21:10 UTC,-73.967237,40.763827,-73.958811,40.780407,1
A114497,2010-04-20 19:18:30 UTC,-73.952331,40.772622,-73.969884,40.762433,1
A114498,2010-04-22 04:20:03 UTC,-73.952421,40.823904,-73.870716,40.774015,1
A114499,2010-04-15 12:53:04 UTC,-73.985776,40.778505,-73.965203,40.769568,1
A114500,2010-04-14 09:03:00 UTC,-73.993267,40.747727,-73.992072,40.74678,5
A114501,2010-04-15 07:45:24 UTC,-73.95904,40.768174,-73.978131,40.754431,1
A114502,2010-04-17 11:51:18 UTC,-73.992065,40.739461,-73.984755,40.760509,1
A114503,2010-04-19 07:28:12 UTC,-73.993879,40.741863,-73.976893,40.75547,1
A114504,2010-04-17 19:51:11 UTC,-73.958922,40.772021,-74.001503,40.734636,1
A114505,2010-04-24 19:53:09 UTC,-73.966441,40.753376,-73.959815,40.762737,1
A114506,2010-04-20 20:10:21 UTC,-73.956867,40.784242,-73.972203,40.791429,3
A114507,2010-04-22 19:18:28 UTC,-73.979534,40.766574,-73.987244,40.759906,2
A114508,2010-04-14 19:08:21 UTC,-73.978321,40.753753,-73.960531,40.758052,1
A114509,2010-04-14 05:39:53 UTC,-73.989923,40.756878,-73.983414,40.761283,1
A114510,2010-04-15 22:42:27 UTC,-73.994187,40.751123,-73.978578,40.752115,1
A114511,2010-04-22 22:24:51 UTC,-73.9902,40.723209,-73.982613,40.756848,1
A114512,2010-04-23 14:07:02 UTC,-73.99686,40.757659,-73.985606,40.759826,1
A114513,2010-04-17 15:36:20 UTC,-73.957992,40.765085,-73.980673,40.754976,1
A114514,2010-04-13 09:22:10 UTC,-73.961679,40.777264,-73.892937,40.763863,2
A114515,2010-04-15 11:09:18 UTC,-73.924752,40.773828,-73.971423,40.786203,1
A114516,2010-04-17 02:46:20 UTC,-73.988982,40.76363,-73.979824,40.761549,4
A114517,2010-04-14 23:12:55 UTC,-73.98389,40.726909,-74.001324,40.733681,1
A114518,2010-04-17 20:02:08 UTC,-73.959847,40.762831,-73.987883,40.768695,1
A114519,2010-04-12 13:46:02 UTC,-73.984168,40.743125,-73.947693,40.775055,1
A114520,2010-04-16 00:11:18 UTC,-74.007644,40.711399,-73.870534,40.677245,1
A114521,2010-04-14 23:07:18 UTC,-73.789921,40.646858,-73.87719,40.76803,1
A114522,2010-04-22 15:25:00 UTC,-73.95397,40.770293,-73.95736,40.777582,5
A114523,2010-04-13 18:34:31 UTC,-73.969826,40.764555,-73.990782,40.753743,1
A114524,2010-04-17 19:40:40 UTC,-73.946812,40.741248,-73.977607,40.754343,1
A114525,2010-04-16 01:32:30 UTC,-73.983958,40.737977,-73.99218,40.725373,1
A114526,2010-04-19 20:23:06 UTC,-73.987406,40.761203,-73.929937,40.799001,1
A114527,2010-04-13 06:53:33 UTC,-74.005942,40.748583,-73.991454,40.742622,1
A114528,2010-04-23 18:12:22 UTC,-73.948079,40.789552,-73.981893,40.769051,1
A114529,2010-04-14 14:43:45 UTC,-73.978939,40.762414,-73.956651,40.769666,1
A114530,2010-04-22 03:41:31 UTC,-74.000551,40.718575,-73.954426,40.691106,1
A114531,2010-04-16 21:47:48 UTC,-74.006685,40.731344,-73.963566,40.718574,1
A114532,2010-04-22 17:01:35 UTC,-73.993615,40.743258,-73.984606,40.743989,1
A114533,2010-04-14 14:51:36 UTC,-73.99061,40.755746,-73.991068,40.727879,1
A114534,2010-04-14 23:14:30 UTC,-74.008669,40.719364,-73.982512,40.755919,1
A114535,2010-04-13 11:15:02 UTC,-73.954214,40.784551,-73.972044,40.760063,1
A114536,2010-04-23 03:08:08 UTC,-73.988458,40.721697,-73.963927,40.809662,1
A114537,2010-04-20 01:27:54 UTC,-73.987422,40.735996,-73.992606,40.69603,1
A114538,2010-04-19 08:51:13 UTC,-73.958108,40.760586,-73.953083,40.76534,1
A114539,2010-04-12 21:17:10 UTC,-73.999867,40.72854,-73.987989,40.743964,3
A114540,2010-04-15 20:49:21 UTC,-73.986414,40.767239,-74.004627,40.741692,1
A114541,2010-04-17 07:27:30 UTC,-73.948457,40.782651,-73.969405,40.785261,1
A114542,2010-04-24 23:27:27 UTC,-73.994197,40.761642,-73.995776,40.741168,1
A114543,2010-04-17 11:50:08 UTC,-74.002127,40.740225,-73.994184,40.751333,1
A114544,2010-04-23 15:59:00 UTC,-73.997402,40.735948,-74.004355,40.740568,1
A114545,2010-04-19 18:16:17 UTC,-73.957471,40.779618,-74.008426,40.746683,2
A114546,2010-04-17 09:15:38 UTC,-73.972117,40.797269,-73.95803,40.782207,1
A114547,2010-04-17 08:42:10 UTC,-73.996317,40.752948,-73.968358,40.762188,1
A114548,2010-04-14 10:39:23 UTC,-73.992407,40.711924,-73.993054,40.727064,1
A114549,2010-04-12 04:14:57 UTC,-74.004207,40.742261,-73.998035,40.741187,1
A114550,2010-04-22 16:46:49 UTC,-73.958585,40.780945,-73.970808,40.768155,1
A114551,2010-04-13 08:45:43 UTC,-73.976307,40.752564,-73.954749,40.765316,1
A114552,2010-04-20 16:12:06 UTC,-73.990951,40.751108,-73.994561,40.728216,1
A114553,2010-04-15 19:03:26 UTC,-73.981713,40.765219,-74.004729,40.730226,1
A114554,2010-04-21 19:16:38 UTC,-73.970275,40.7568,-73.907492,40.777067,1
A114555,2010-04-23 23:03:44 UTC,-73.985006,40.753641,-73.964761,40.805764,1
A114556,2010-04-19 14:11:06 UTC,-74.005394,40.715166,-73.865086,40.770595,1
A114557,2010-04-13 23:37:53 UTC,-73.992159,40.725501,-73.983453,40.718638,1
A114558,2010-04-23 23:27:32 UTC,-73.981677,40.774517,-73.97299,40.786812,1
A114559,2010-04-24 09:02:05 UTC,-73.994148,40.726614,-73.974499,40.787475,1
A114560,2010-04-11 15:45:27 UTC,-73.790232,40.643179,-73.975811,40.757433,1
A114561,2010-04-20 14:02:40 UTC,-73.976643,40.761986,-74.005179,40.741344,3
A114562,2010-04-16 19:08:50 UTC,-74.01006,40.734234,-73.985756,40.762612,2
A114563,2010-04-17 07:41:45 UTC,-73.950371,40.776501,-73.951705,40.770205,1
A114564,2010-04-21 08:38:42 UTC,-73.993487,40.749542,-73.971722,40.75533,1
A114565,2010-04-13 19:08:07 UTC,-73.954229,40.778819,-73.9399,40.79788,1
A114566,2010-04-21 16:55:41 UTC,-73.995408,40.731867,-73.975352,40.76537,1
A114567,2010-04-20 11:14:10 UTC,-73.990594,40.755729,-73.982619,40.762265,1
A114568,2010-04-13 09:21:10 UTC,-73.951762,40.782829,-73.986727,40.770093,1
A114569,2010-04-12 03:38:24 UTC,-73.992958,40.714665,-73.978791,40.720943,1
A114570,2010-04-17 05:34:55 UTC,-73.952165,40.783941,-73.980497,40.759401,1
A114571,2010-04-17 06:06:03 UTC,-73.990611,40.761359,-73.93084,40.703565,1
A114572,2010-04-16 14:46:18 UTC,-73.976388,40.754325,-73.982712,40.748062,1
A114573,2010-04-21 13:31:25 UTC,-73.990039,40.74441,-73.982872,40.75731,1
A114574,2010-04-17 12:35:46 UTC,-73.973439,40.782837,-73.861517,40.768195,2
A114575,2010-04-21 08:36:50 UTC,-73.965188,40.806821,-73.962939,40.80007,1
A114576,2010-04-16 20:33:13 UTC,-74.00259,40.728443,-73.999182,40.728913,1
A114577,2010-04-18 18:20:14 UTC,-73.988927,40.73406,-73.986217,40.726467,1
A114578,2010-04-24 23:16:00 UTC,-73.998735,40.764417,-73.953912,40.80702,5
A114579,2010-04-13 11:57:22 UTC,-73.994524,40.755824,-74.005971,40.74537,1
A114580,2010-04-16 19:19:34 UTC,-73.996806,40.725525,-73.991233,40.734973,1
A114581,2010-04-16 22:05:30 UTC,-73.98033,40.785556,-73.951777,40.773703,1
A114582,2010-04-18 22:21:00 UTC,-73.97447,40.73251,-74.011038,40.701897,1
A114583,2010-04-20 23:34:27 UTC,-73.978971,40.76402,-73.983324,40.734622,1
A114584,2010-04-13 00:43:13 UTC,-74.000364,40.727302,-73.977953,40.763498,2
A114585,2010-04-20 02:44:10 UTC,-73.977947,40.727053,-74.008016,40.705853,1
A114586,2010-04-13 11:26:42 UTC,-73.971586,40.75398,-73.97113,40.760674,2
A114587,2010-04-16 20:41:25 UTC,-73.967961,40.762802,-73.994028,40.749997,1
